phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	228	613.2323454031464	284.4599148397152	328.77243056343116	581.3382272403062	71.90579690087621	1220.427683133719	19569.62952164588	3.2655230975596656	1.9739875059565273	2.8839992615896506	2.8839992615896506	8.229427800240796	71.78155651140105	579.3912290897916	5.820093540105591	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_230_1.ddf	P09	660	540	exclude
hold	228	612.4831496730651	288.846509213057	323.6366404600081	581.5885234959072	71.0575849599573	1134.505989757403	19740.17090429095	3.4341499700448033	1.836867555100356	3.116873938347365	3.116873938347365	7.581723761327094	81.1851406864399	579.8076458222993	6.27637464350833	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_250_1.ddf	P09	660	540	exclude
hold	227	612.6721063311062	291.4738587006177	321.1982476304885	582.6446517650692	69.42729805146433	1362.250645621828	16727.617601043334	3.168161186675031	2.0182902889758845	2.831887622331017	2.831887622331017	8.927505828136608	68.70280136620232	580.4282591831574	5.334983267438471	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_280_1.ddf	P09	660	540	exclude
hold	194.5	612.9866236049633	604.5817776733138	8.404845931649447	605.1324645439605	0.9383806763499384	-38.876555464145945	-1674.385555945037	3.224967962682899	0.5119025899594205	3.072944465990331	3.072944465990331	2.672541274877408	18.48591728334803	602.6026744332997	5.0929062588947165	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_290_1.ddf	P09	660	540	include
hold	194.5	610.3988910065927	604.1111905048892	6.287700501703512	604.4829775099251	0.7601594515077567	-26.003363722125897	-1300.515227389269	1.4915335237193768	0.4168471175189606	1.3652488064665722	1.3652488064665722	2.17650631621774	15.143228286997434	602.2714426492221	4.008167218689499	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_300_1.ddf	P09	660	540	include
hold	227.5	612.025583501543	295.77622316516346	316.24936033637954	582.126680653756	70.24256737910018	1274.8659514972012	17204.838126907474	3.2783785694341927	1.9512363810200857	2.958931506688122	2.958931506688122	8.63881692979521	76.61988241499796	580.1296434748651	5.9169330141569425	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_320_1.ddf	P09	660	540	exclude
hold	228	612.3909290131849	288.7466500680342	323.64427894515063	581.532209539926	71.08128939880419	1142.8576728412615	19844.23680351074	3.489625542337757	1.946947744869168	3.0813745755895487	3.0813745755895487	8.03877500222302	76.61226377131757	579.6948760200856	6.196065428330702	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_340_1.ddf	P09	660	540	exclude
hold	195	610.5995032014662	604.1378535290618	6.4616496724044055	604.5041375810764	0.7747404921791652	-31.56210201850534	-1782.9714773820342	1.5512195848402266	0.40654723438858786	1.4304585872196751	1.4304585872196751	2.1180509075987586	15.3035150132248	602.252599067474	4.007157941217571	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_350_1.ddf	P09	660	540	include
hold	227	611.7879699789411	293.4020272173936	318.3859427615475	582.6768999646291	69.35530210716574	1359.3118312713189	15782.676519227609	3.3398233843709604	2.0918023675808888	2.998567398910471	2.998567398910471	9.260946771268408	75.86383124522511	580.4070709698666	5.451811518052519	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_360_1.ddf	P09	660	540	exclude
hold	228.5	612.0208924190975	281.56356845415104	330.4573239649465	580.5796939411297	73.83437981770338	1360.4979156722347	17130.995912301274	3.5284352774215746	1.947377620311635	3.2077315760533396	3.2077315760533396	8.572273350376477	77.87503723673383	578.0354492445698	5.0797201621402595	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_370_1.ddf	P09	660	540	exclude
hold	228	611.1600950713351	282.46095364796804	328.6991414233671	581.2852445557089	70.47897434763416	995.6728955331242	-23487.15273720518	1.907199779457308	1.652861575071396	1.5902745974540056	1.5902745974540056	6.367047108730277	71.218413516703	580.4210289414099	6.545030952702494	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_40_1.ddf	P09	660	540	exclude
hold	226.5	612.2353731606403	294.8756497855062	317.3597233751341	583.3278321682808	67.74617375838267	1358.0224661107643	16595.170665723002	3.647695902867551	2.0469122975589507	3.224776891802765	3.224776891802765	9.06490618629392	66.56887597594485	580.7502957042439	5.1258861193604215	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_400_1.ddf	P09	660	540	exclude
hold	227.5	613.0214082746922	295.23661406753723	317.784794207155	582.109312746202	70.28822872150751	1303.488198020469	17744.39929841185	3.682493596509997	2.2425547235658723	3.2808152395071883	3.2808152395071883	9.92206352039657	79.27405956805345	579.985747179048	5.936094625768144	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_420_1.ddf	P09	660	540	exclude
hold	193.5	616.2160976734938	604.2274773396452	11.98862033384853	605.138166324868	1.2728649632785507	-58.235100493165	-2341.208829686366	3.7234633424650174	0.5912009093091433	3.556521799556848	3.556521799556848	3.108931854745412	23.863741022933205	602.4971156411865	5.396575007012562	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_430_1.ddf	P09	660	540	include
hold	227	612.9204462544658	289.24290289021184	323.67754336425395	582.4343179424932	69.3466132488436	1386.8266361549474	16475.22339722491	2.631311785601317	2.2579255343345843	2.219396378153267	2.219396378153267	9.994233158338377	67.03959475256127	580.4398311070886	5.405896664651497	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_450_1.ddf	P09	660	540	exclude
hold	226.5	613.4036795393223	295.0225062271524	318.3811733121699	583.1701884252205	68.07938193262754	1363.9739468235434	15681.966228793612	2.6811032847722025	2.122669541471296	2.349461567413518	2.349461567413518	9.407861115444236	69.57204784217951	581.1822025734378	5.50236984064972	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_470_1.ddf	P09	660	540	exclude
hold	227	612.765488029413	300.41029651958684	312.3551915098261	582.9881382765684	67.7072852947307	1122.227045359812	19925.6974703992	3.752355812539772	1.8212561508517864	3.365531042619655	3.365531042619655	7.631761373239856	72.28392359720637	581.1497929070815	6.579405817245201	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_500_1.ddf	P09	660	540	exclude
hold	227	612.6449430100587	291.38882411573246	321.2561188943262	582.5048199408569	69.42687863424494	1349.8899716382696	17068.196849268817	3.039770780465081	2.2145868720027746	2.542664741489125	2.542664741489125	9.776056806294983	67.07904287260646	580.2738209148121	5.246793103884234	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_520_1.ddf	P09	660	540	exclude
hold	227	612.4210094964025	286.6001757338438	325.82083376255866	582.5549134890076	69.71827150912651	1396.8821372450757	16791.575232573225	3.2940383859163185	2.237041618457917	2.847295698926702	2.847295698926702	9.882541697810655	72.77518306311225	580.1181940749264	5.102559799110127	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_530_1.ddf	P09	660	540	exclude
hold	227	611.8319028635457	293.7745078421958	318.05739502134986	582.5125593463442	69.55952050367839	1334.936409854723	16092.962883667724	2.7477247891124854	2.202049639172417	2.3700537728754405	2.3700537728754405	9.731062925415705	79.64750436044233	580.5388717185356	5.611752241213702	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_550_1.ddf	P09	660	540	exclude
hold	227.5	611.9813359187812	296.0794587533756	315.90187716540555	582.1174400990263	69.82946867591625	1228.0426313476496	18690.19254938405	3.666463704598192	2.1584999727516636	3.238020900152732	3.238020900152732	9.392403237784311	74.0424606029646	580.1603624336396	6.246610667115709	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_570_1.ddf	P09	660	540	exclude
hold	226.5	612.176013433764	293.2653639109568	318.91064952280715	583.1442373229027	68.34095820506242	1367.4701995410762	16388.583499752145	2.811928093276123	2.2188528429925105	2.447814331037688	2.447814331037688	9.821593416966245	91.42967418701087	581.0005012184629	5.345002496101705	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_590_1.ddf	P09	660	540	exclude
hold	194	609.7289564972415	601.909867151508	7.81908934573346	603.6170541416419	0.7482073645159539	-29.05199961655865	-1590.8423431235406	-0.24063219606643435	0.6712208977382528	-0.42862645088511664	-0.42862645088511664	3.505832412801964	21.327013103458413	560.8206418932059	3.352175881053733	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_60_1.ddf	P09	660	540	include
hold	228	612.236064509661	288.7950515611365	323.4410129485245	581.2874851612752	71.77708812289698	1279.396136314885	18320.036624318505	3.174340348078035	2.189720912414848	2.698982824756858	2.698982824756858	9.553014638008673	72.49659837936484	579.2509962021933	5.741706677898503	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_620_1.ddf	P09	660	540	exclude
hold	227.5	612.7153721528102	288.1915058521179	324.5238663006923	581.9013993170948	70.96455408930358	1359.8538240466671	17070.46065345389	3.2893498709035236	2.287296836217819	2.9008137274828094	2.9008137274828094	10.091427159210046	74.67059058714831	579.558113744783	5.441842414405434	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_640_1.ddf	P09	660	540	exclude
hold	227	613.9001564671781	303.1828627304334	310.71729373674475	583.4253527229685	66.16831024237905	938.2379131393526	21455.290196731657	3.5652392198533693	1.7765304370751744	3.2361080952773493	3.2361080952773493	7.146937072073658	78.4781697099497	582.2330754796584	7.612447330275884	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_660_1.ddf	P09	660	540	exclude
hold	194	612.91781622366	604.3621498750263	8.555666348633736	605.0184248948126	0.979204904222555	-38.25849919828384	-1696.5719675063156	2.7696909345889553	0.7155599309752443	2.561754031270999	2.561754031270999	3.74270859892187	24.79378303011881	602.7155436121058	5.064862628318221	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_670_1.ddf	P09	660	540	include
hold	228	614.7750796357745	288.9838871884254	325.79119244734915	581.3035055727102	71.93232815789848	1298.5399197867189	18128.48876442524	3.195708619911347	2.0757964104674707	2.815762071181587	2.815762071181587	9.102129280377872	69.10509788962659	579.3329097674637	5.758440455532385	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_690_1.ddf	P09	660	540	exclude
hold	227	614.2668091171976	284.97851813804294	329.2882909791546	582.508270590851	69.75839628093381	1403.2938859174014	16685.289575955496	3.190516992708596	2.070038852455157	2.829710156094656	2.829710156094656	9.138166452613772	63.41316514594864	580.0998666513	4.965379297120716	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_70_1.ddf	P09	660	540	exclude
hold	228	611.9262514709598	291.44221430456287	320.4840371663969	581.5897377906244	70.65712183064214	1159.0451660074814	19914.961361682577	3.4083629190122573	1.898574787457368	2.9962673784298155	2.9962673784298155	7.946923988701057	69.81416960152399	579.652523597397	6.116578877758445	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_710_1.ddf	P09	660	540	exclude
hold	228	611.4405352742149	289.14345964436006	322.2970756298548	581.4621301599672	71.05198111510053	1177.1850181424688	19779.296660405747	3.5821983272412017	1.9035254677254647	3.206913035323665	3.206913035323665	7.937652407310515	71.74637341955136	579.4433299822448	6.088537775542132	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_740_1.ddf	P09	660	540	exclude
hold	194.5	610.7724244715705	603.8955700130817	6.876854458488765	604.4305907361758	0.7371462485462382	-34.82955542062241	-1756.38972212505	1.4630830889423878	0.5223275824454926	1.3008133975060971	1.3008133975060971	2.717782004536906	15.58457021023929	602.1725411234816	3.9348879351749417	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_750_1.ddf	P09	660	540	include
hold	227	611.7196508962348	289.2372839150376	322.48236698119723	582.4868396705734	69.40843432737462	1385.2170926111878	16496.67051593258	3.0378346072405087	2.1097686541165697	2.6341916457653256	2.6341916457653256	9.324776277217351	62.84033066972094	580.1396446082534	5.108949147095494	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_760_1.ddf	P09	660	540	exclude
hold	194.5	614.3328064843158	604.3178839447239	10.014922539591907	605.0338232774567	1.1306203430184387	-44.90115921912081	-1995.0052856327147	2.8921453418758807	0.564204278595116	2.7274577212178888	2.7274577212178888	2.9536326457167443	23.50817463929822	602.6450982972549	5.054990115071005	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_770_1.ddf	P09	660	540	include
hold	231	607.431715912841	238.82583770502507	368.605878207816	576.3731748235399	81.51072257282844	1341.930635649896	19834.93324305448	2.1680647837527394	1.133459027296548	1.9747082293883644	1.9747082293883644	4.804149293181729	42.195145347207585	574.1596005416246	4.005752028734152	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_800_1.ddf	P09	660	540	exclude
hold	231	607.7437198772076	246.38400618324127	361.35971369396634	576.5985991636198	80.93434833602929	1325.5757950851769	18849.624139878302	2.3012640041979133	1.1086412234356524	2.126606509638122	2.126606509638122	4.759132542754474	43.51395393065172	574.4291683225225	4.118787336068106	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_820_1.ddf	P09	660	540	exclude
hold	231	607.0695829585684	245.3111328318391	361.75845012672926	575.5542031736851	81.77523974093498	1447.495808085535	17287.753285865052	0.56262337267518725	1.2199929866406791	0.3691916424280631	0.3691916424280631	5.32677241640819	45.97342686327443	573.7542835212117	3.69716019205725	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_830_1.ddf	P09	660	540	exclude
hold	231	606.7088104467614	221.93451391763824	384.7742965291231	574.6920904770413	82.98108752424523	1649.595802117181	15375.917014942845	-0.6948656409058374	1.2647610792124593	-0.8784064022992706	-0.8784064022992706	5.50012878582762	40.99830512668534	572.842800287284	2.716053106665881	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_840_1.ddf	P09	660	540	exclude
hold	231.5	606.7954212862783	227.42431459579157	379.3711066904867	574.4100503978443	84.32405474429969	1583.658554931656	16687.11709410411	0.2740062620844392	1.1391610375782326	0.0958551247076126	0.0958551247076126	4.939088385065359	40.03250292061633	572.3127108790329	2.8990407199150887	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_850_1.ddf	P09	660	540	exclude
hold	228.5	607.5203081984882	272.43259146407286	335.0877167344154	579.9326376165543	71.45685838937868	973.9546267168778	-30456.518276137103	0.5215008530283101	1.063926498879452	0.3556062410547247	0.3556062410547247	4.226411249693161	48.40313609618474	579.3964111649778	6.0847624551797805	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_880_1.ddf	P09	660	540	exclude
hold	230.5	610.0240263041896	254.29142833652773	355.73259796766195	577.1805197507323	79.25501132198362	1485.4340240017737	16501.07968074167	0.830760370114787	1.7842930860473998	0.5182350527694349	0.5182350527694349	7.7682652669382	59.54074137151255	575.5581856019403	4.136062711162169	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_90_1.ddf	P09	660	540	exclude
hold	232	606.5312798287189	230.61674834175153	375.91453148696735	573.7564348530037	84.6355279967982	1420.2895520802028	18799.347694173888	-0.05314844292217306	1.0549263135740372	-0.22651259703375787	-0.22651259703375787	4.608478519661871	40.443268622950335	572.2604734863731	3.4993636144676032	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_900_1.ddf	P09	660	540	exclude
hold	230.5	607.8439870013074	245.13089149291105	362.7130955083963	576.1530626474876	80.88761123773054	1533.0482679307688	16230.525045703074	0.5541559757613278	1.4292639032308232	0.33136127306705954	0.33136127306705954	6.230892064227521	50.512116200138294	574.1150071926737	3.385788388886356	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_910_1.ddf	P09	660	540	exclude
hold	231	606.9792320436443	234.22358253433907	372.7556495093052	575.2640945805164	82.61443995308385	1589.6704635124563	15677.72692467247	0.37193976278750257	1.2052945793651353	0.2047946639055855	0.2047946639055855	5.249879228093081	42.28599549074153	573.0115116441608	2.9102449843604283	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_940_1.ddf	P09	660	540	exclude
hold	230	607.473415218977	244.3862850080722	363.0871302109048	576.9768099549216	79.35617462116775	1552.7325824086058	15602.376662747702	0.6583142217578064	1.3199260603179854	0.4742691782542312	0.4742691782542312	5.767668997417042	47.337109829093336	574.7557676434111	3.296001963135794	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_950_1.ddf	P09	660	540	exclude
hold	194.5	606.9302184634389	603.0677561735365	3.862462289902396	603.4106794880097	0.5172061822477239	-15.768198321827114	-1426.6616594677544	-0.664120937610282	0.2879272963432403	-0.7480243090131383	-0.7480243090131383	1.5010509684340616	10.352941259413884	601.531670184386	2.777717306752416	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_960_1.ddf	P09	660	540	include
hold	231.5	606.8656466652831	234.12898279170176	372.7366638735813	574.5864136188806	83.7124991456379	1485.2724830713871	17732.892376307973	0.3400321998019227	1.0708241566333774	0.1811139907694676	0.1811139907694676	4.647695717651594	41.41401840130765	572.6277458222991	3.301796706521368	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_980_1.ddf	P09	660	540	exclude
hold	231.5	606.69741019039	231.8324629576948	374.8649472326952	574.5058253093523	83.88839758216413	1497.0361691514038	17975.562190177698	0.31363823783148426	1.0146291224509487	0.16598156511229856	0.16598156511229856	4.360507176264549	40.341281900997174	572.5007717724509	3.1728098340526274	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_600.0_990_1.ddf	P09	660	540	exclude
hold	194	807.3008357051755	803.0376119123013	4.263223792874214	803.7522490124298	0.5938504410214992	-19.646202736168284	-1970.693050591308	-0.03873465259373941	0.37236745892012846	-0.15128475841769984	-0.15128475841769984	1.9429108399671071	11.30063875918208	802.1402895973022	3.788634042410971	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_1000_1.ddf	P09	880.0000000000001	720	include
hold	194	807.1237442378252	803.0826510290024	4.041093208822872	803.8609030993983	0.5672014796361436	-18.010377911863483	-1992.0884412101711	0.06758621460269222	0.24822757985064103	0.01178710309300078	0.01178710309300078	1.3003352741142682	9.78267400614946	802.1961320780704	3.7154617957871703	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_1070_1.ddf	P09	880.0000000000001	720	include
hold	194	809.1975231454478	804.1037238528908	5.093799292557037	804.4797375563392	0.698694198621115	-23.673609895635717	-1800.6818229928283	1.2412404932686638	0.44167381401570627	1.0963933951621363	1.0963933951621363	2.30400631432776	13.05926744073216	802.7243333200538	4.3708178654545495	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_150_1.ddf	P09	880.0000000000001	720	include
hold	194	809.3605467534899	804.1284464915129	5.232100261976939	804.5560058696585	0.7027776976134525	-25.173730120324556	-1858.6770266288113	1.444528913111654	0.570752101591622	1.2625430705981138	1.2625430705981138	2.9738912299598437	15.446148262822978	802.6891279227328	4.537268669745397	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_390_1.ddf	P09	880.0000000000001	720	include
hold	194	809.3297526604199	804.1090231869855	5.220729473434403	804.5766722018568	0.70446221142496	-24.901675468679144	-1873.545730329397	1.4577680969991993	0.5704921294078624	1.2785864861200655	1.2785864861200655	2.9736328089767174	15.816010482669007	802.7456876307923	4.635089998214207	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_440_1.ddf	P09	880.0000000000001	720	include
hold	194	809.7102717955605	804.1114546574381	5.598817138122399	804.5907595474954	0.7496128726838864	-26.714053381313917	-1853.355971481733	1.6595098180229	0.6517827724025458	1.4557542350687218	1.4557542350687218	3.3955161634015156	17.421690391525857	802.7702844880247	4.657604255397276	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_720_1.ddf	P09	880.0000000000001	720	include
hold	194	809.4330460607906	804.1537429589209	5.2793031018696865	804.6367761874948	0.7022602288244228	-25.152301049063674	-1811.3929192272735	1.7247746098683554	0.4438366519493035	1.5857231576105508	1.5857231576105508	2.317350767203466	14.148979496960036	802.669661237512	4.680016866353839	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_730_1.ddf	P09	880.0000000000001	720	include
hold	194	808.855139476067	804.0444062236305	4.810733252436535	804.4736162985705	0.6821818259359571	-22.750549656454343	-1867.2242212358017	1.1511391589985809	0.5843610042571764	0.9821377393040508	0.9821377393040508	3.051245408394063	18.52498005417602	802.7421350402076	4.4984148807079984	film	800	67	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_800.0_80_1.ddf	P09	880.0000000000001	720	include
hold	193.5	906.9141592150492	902.64998994527	4.264169269779131	904.0157048036522	0.5822569256920493	-19.15463615289378	-2332.2345026597304	0.08058218146078766	0.28635725011488855	-0.01073091001025498	-0.01073091001025498	1.4995220265758151	9.312629215692317	902.3330620522896	3.639579608782305	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_1040_1.ddf	P09	990.0000000000001	810	include
hold	193.5	908.9019150912192	904.0623603147512	4.839554776468049	905.0282580647918	0.6426685792681045	-23.41617077623425	-2155.0143266679243	1.9320218751528544	0.5529275975656323	1.7636186078983636	1.7636186078983636	2.8835098910311534	13.453691205589369	903.1277483030308	4.699589513025439	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_110_1.ddf	P09	990.0000000000001	810	include
hold	193.5	909.1965349634976	904.0536937781566	5.142841185341126	904.9545637030246	0.6871226419918579	-25.09200815946071	-2111.5221337702224	1.785603346210506	0.4733404777679431	1.63095491553578	1.63095491553578	2.471590024730844	12.426661808015105	903.0837324666936	4.69032194889091	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_220_1.ddf	P09	990.0000000000001	810	include
hold	193.5	909.3443681308604	904.1286954258584	5.2156727050021345	905.1223474920066	0.6900336448746901	-25.277606463986295	-2137.8232800871046	2.253951352253055	0.519310103193027	2.088918703533615	2.088918703533615	2.711070335933739	13.46643711337503	903.1270654079016	4.955303859489473	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_410_1.ddf	P09	990.0000000000001	810	include
hold	193.5	909.2774270854102	903.9786767641018	5.2987503213083755	904.955743457972	0.6814279734346037	-26.057888349463468	-2126.871359101642	1.8897772975132845	0.5319493768531462	1.7202995936832357	1.7202995936832357	2.7772241314355495	14.08763422208148	903.1040067692448	4.899303048032518	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_560_1.ddf	P09	990.0000000000001	810	include
hold	193.5	909.1841839899624	903.7523312619644	5.431852727997921	904.9120737965776	0.6706427667273753	-26.613387396439425	-2107.782045424301	1.8716599494413888	0.48491620637749366	1.7179449079054905	1.7179449079054905	2.532734901283781	13.108299258610678	903.0141321113274	4.775652017740602	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_680_1.ddf	P09	990.0000000000001	810	include
hold	193.5	907.3995714766296	903.142966564811	4.256604911818727	904.6800172316416	0.5537618227459098	-18.48970640050126	-2358.1589269335836	1.4501610962974	0.33293343549273025	1.348102238081626	1.348102238081626	1.7366905368454844	9.420555543877551	902.799228128497	3.923290588936479	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_790_1.ddf	P09	990.0000000000001	810	include
hold	193.5	906.6266937539724	902.2073186553216	4.419375098650676	903.8987250299696	0.5425796392675133	-19.3215053726244	-2357.4191166876517	-0.2006946919916408	0.20783417389008857	-0.26565182394392883	-0.26565182394392883	1.0896342410187028	7.360471922349898	902.145834481408	3.2645718248093925	film	900	75	6	09_ddf/--film-shaved-aurora_2022-03-01_16-37-16_P09_film_900.0_970_1.ddf	P09	990.0000000000001	810	include
hold	193.5	1009.2152415399784	1003.244358095518	5.970883444460355	1004.9469187216688	0.760081677276732	-27.785593282869836	-2376.8579871232305	3.777366591575641	0.46430322045016226	3.635605929515094	3.635605929515094	2.4275371857096566	13.991950142699494	1002.3059763018846	5.301745902531121	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_240_2.ddf	P09	1100	900	include
hold	193.5	1008.950382523064	1003.0984952081964	5.851887314867895	1004.9273101413436	0.7238260760832532	-27.246450681845484	-2364.6514198762816	3.737091199914401	0.451537655732928	3.5936544078433785	3.5936544078433785	2.3594923417851117	12.680441890304373	1002.2022334316592	5.223882754686297	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_510_2.ddf	P09	1100	900	include
hold	193.5	1009.2936971069272	1003.2709848925412	6.022712214385933	1005.0093328846256	0.7598542791705085	-28.42701169608808	-2343.1896467177467	3.679999217258804	0.807964965540171	3.344672678826124	3.344672678826124	4.204765242532077	15.51898302210386	1002.3758708807948	5.230546327592139	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_560_2.ddf	P09	1100	900	include
hold	193.5	1008.9852436996134	1003.5561111706446	5.4291325289688075	1005.0651092507115	0.7100403731951196	-25.08076750547396	-2359.9615956197795	3.304023399510815	0.4395134446248536	3.162760329150959	3.162760329150959	2.295935338168464	12.236127501737748	1002.364542787732	4.777102929846969	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_70_2.ddf	P09	1100	900	include
hold	193.5	1009.1187941306944	1003.3994019835905	5.7193921471039175	1004.997815203262	0.7436316882624489	-26.354495841178153	-2367.374104420378	3.7906617611871023	0.4948846927836592	3.643421561524088	3.643421561524088	2.5879217802781116	14.548034011790278	1002.2875692353834	5.456875069377877	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_710_2.ddf	P09	1100	900	include
